file,project,version,loc,lloc,sloc,comments,multi,blank,cyclo,wmc,η1,η2,N1,N2,η,N,N_hat,V,D,E,T,B,cbo,lcom,DIT,rfc,ComplexMethod
examples\user_interfaces\gtk4_spreadsheet_sgskip.py,matplotlib-3.6.0,3.6.0,91.0,62.0,59.0,6.0,7.0,23.0,11.0,11.0,2.0,3.0,2.0,3.0,5.0,5.0,6.755,11.61,1.0,11.61,0.645,0.00387,14.0,1.0,0.0,30.0,0
examples\user_interfaces\mathtext_wx_sgskip.py,matplotlib-3.6.0,3.6.0,131.0,81.0,85.0,9.0,7.0,30.0,15.0,15.0,9.0,33.0,21.0,40.0,42.0,61.0,194.994,328.931,5.455,1794.171,99.676,0.109644,18.0,2.0,0.0,32.0,0
examples\user_interfaces\mpl_with_glade3_sgskip.py,matplotlib-3.6.0,3.6.0,51.0,31.0,33.0,3.0,5.0,11.0,4.0,4.0,3.0,8.0,4.0,8.0,11.0,12.0,28.755,41.513,1.5,62.27,3.459,0.013838,1.0,1.0,0.0,2.0,0
examples\user_interfaces\pylab_with_gtk3_sgskip.py,matplotlib-3.6.0,3.6.0,60.0,36.0,35.0,5.0,7.0,15.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,6.755,11.61,1.0,11.61,0.645,0.00387,0.0,0.0,0.0,0.0,0
examples\user_interfaces\pylab_with_gtk4_sgskip.py,matplotlib-3.6.0,3.6.0,51.0,29.0,28.0,4.0,7.0,13.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
examples\user_interfaces\svg_histogram_sgskip.py,matplotlib-3.6.0,3.6.0,159.0,43.0,75.0,19.0,26.0,39.0,0.0,0.0,3.0,16.0,13.0,25.0,19.0,38.0,68.755,161.421,2.344,378.331,21.018,0.053807,0.0,0.0,0.0,0.0,0
examples\user_interfaces\svg_tooltip_sgskip.py,matplotlib-3.6.0,3.6.0,108.0,33.0,57.0,9.0,18.0,24.0,0.0,0.0,1.0,2.0,4.0,4.0,3.0,8.0,2.0,12.68,1.0,12.68,0.704,0.004227,0.0,0.0,0.0,0.0,0
examples\user_interfaces\toolmanager_sgskip.py,matplotlib-3.6.0,3.6.0,92.0,52.0,51.0,7.0,11.0,22.0,19.0,19.0,3.0,6.0,6.0,11.0,9.0,17.0,20.265,53.889,2.75,148.194,8.233,0.017963,8.0,2.0,1.0,11.0,0
examples\user_interfaces\web_application_server_sgskip.py,matplotlib-3.6.0,3.6.0,72.0,15.0,14.0,32.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
examples\user_interfaces\wxcursor_demo_sgskip.py,matplotlib-3.6.0,3.6.0,68.0,43.0,43.0,1.0,6.0,17.0,9.0,9.0,4.0,12.0,9.0,15.0,16.0,24.0,51.02,96.0,2.5,240.0,13.333,0.032,13.0,1.0,0.0,23.0,0
examples\widgets\annotated_cursor.py,matplotlib-3.6.0,3.6.0,342.0,106.0,120.0,79.0,89.0,54.0,32.0,32.0,13.0,38.0,29.0,50.0,51.0,79.0,247.527,448.122,8.553,3832.619,212.923,0.149374,7.0,1.0,1.0,30.0,0
examples\widgets\buttons.py,matplotlib-3.6.0,3.6.0,59.0,32.0,31.0,8.0,8.0,12.0,4.0,4.0,4.0,24.0,13.0,26.0,28.0,39.0,118.039,187.487,2.167,406.221,22.568,0.062496,5.0,1.0,0.0,5.0,0
examples\widgets\check_buttons.py,matplotlib-3.6.0,3.6.0,53.0,24.0,23.0,9.0,9.0,12.0,1.0,1.0,2.0,9.0,7.0,13.0,11.0,20.0,30.529,69.189,1.444,99.939,5.552,0.023063,0.0,0.0,0.0,0.0,0
examples\widgets\cursor.py,matplotlib-3.6.0,3.6.0,34.0,12.0,11.0,10.0,5.0,8.0,0.0,0.0,3.0,5.0,4.0,6.0,8.0,10.0,16.365,30.0,1.8,54.0,3.0,0.01,0.0,0.0,0.0,0.0,0
examples\widgets\lasso_selector_demo_sgskip.py,matplotlib-3.6.0,3.6.0,111.0,52.0,47.0,11.0,27.0,26.0,10.0,10.0,2.0,10.0,7.0,11.0,12.0,18.0,35.219,64.529,1.1,70.982,3.943,0.02151,8.0,1.0,0.0,11.0,0
examples\widgets\menu.py,matplotlib-3.6.0,3.6.0,137.0,86.0,93.0,3.0,8.0,34.0,33.0,33.0,9.0,28.0,19.0,36.0,37.0,55.0,163.135,286.52,5.786,1657.722,92.096,0.095507,15.0,1.0,0.0,18.0,0
examples\widgets\mouse_cursor.py,matplotlib-3.6.0,3.6.0,46.0,16.0,17.0,9.0,7.0,13.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
examples\widgets\multicursor.py,matplotlib-3.6.0,3.6.0,38.0,15.0,14.0,8.0,9.0,7.0,0.0,0.0,1.0,8.0,6.0,12.0,9.0,18.0,24.0,57.059,0.75,42.794,2.377,0.01902,0.0,0.0,0.0,0.0,0
examples\widgets\polygon_selector_demo.py,matplotlib-3.6.0,3.6.0,103.0,49.0,45.0,11.0,24.0,23.0,8.0,8.0,2.0,8.0,6.0,9.0,10.0,15.0,26.0,49.829,1.125,56.058,3.114,0.01661,8.0,1.0,0.0,11.0,0
examples\widgets\polygon_selector_simple.py,matplotlib-3.6.0,3.6.0,46.0,16.0,13.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
examples\widgets\radio_buttons.py,matplotlib-3.6.0,3.6.0,65.0,34.0,32.0,8.0,9.0,16.0,3.0,3.0,1.0,8.0,6.0,12.0,9.0,18.0,24.0,57.059,0.75,42.794,2.377,0.01902,0.0,0.0,0.0,0.0,0
examples\widgets\range_slider.py,matplotlib-3.6.0,3.6.0,70.0,24.0,23.0,16.0,13.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
examples\widgets\rectangle_selector.py,matplotlib-3.6.0,3.6.0,73.0,34.0,38.0,12.0,14.0,12.0,5.0,5.0,3.0,8.0,4.0,8.0,11.0,12.0,28.755,41.513,1.5,62.27,3.459,0.013838,0.0,0.0,0.0,0.0,0
examples\widgets\slider_demo.py,matplotlib-3.6.0,3.6.0,91.0,29.0,41.0,18.0,11.0,21.0,3.0,3.0,1.0,8.0,4.0,8.0,9.0,12.0,24.0,38.039,0.5,19.02,1.057,0.01268,0.0,0.0,0.0,0.0,0
examples\widgets\slider_snap_demo.py,matplotlib-3.6.0,3.6.0,82.0,30.0,37.0,12.0,13.0,21.0,2.0,2.0,1.0,17.0,10.0,20.0,18.0,30.0,69.487,125.098,0.588,73.587,4.088,0.041699,0.0,0.0,0.0,0.0,0
examples\widgets\span_selector.py,matplotlib-3.6.0,3.6.0,72.0,26.0,32.0,16.0,7.0,17.0,2.0,2.0,5.0,12.0,8.0,14.0,17.0,22.0,54.629,89.924,2.917,262.279,14.571,0.029975,0.0,0.0,0.0,0.0,0
examples\widgets\textbox.py,matplotlib-3.6.0,3.6.0,56.0,20.0,18.0,9.0,17.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.5,1.0,0.056,0.000667,0.0,0.0,0.0,0.0,0
doc\sphinxext\custom_roles.py,matplotlib-3.6.0,3.6.0,75.0,33.0,38.0,4.0,12.0,20.0,12.0,12.0,4.0,7.0,4.0,8.0,11.0,12.0,27.651,41.513,2.286,94.887,5.272,0.013838,4.0,1.0,0.0,3.0,0
doc\sphinxext\gallery_order.py,matplotlib-3.6.0,3.6.0,101.0,26.0,70.0,24.0,4.0,14.0,11.0,11.0,2.0,5.0,5.0,10.0,7.0,15.0,13.61,42.11,2.0,84.221,4.679,0.014037,3.0,1.0,1.0,4.0,0
doc\sphinxext\github.py,matplotlib-3.6.0,3.6.0,167.0,71.0,73.0,3.0,63.0,28.0,16.0,16.0,6.0,28.0,20.0,36.0,34.0,56.0,150.116,284.898,3.857,1098.892,61.05,0.094966,0.0,0.0,0.0,0.0,0
doc\sphinxext\math_symbol_table.py,matplotlib-3.6.0,3.6.0,168.0,58.0,150.0,1.0,0.0,17.0,8.0,8.0,8.0,30.0,16.0,32.0,38.0,48.0,171.207,251.901,4.267,1074.776,59.71,0.083967,3.0,1.0,1.0,1.0,0
doc\sphinxext\missing_references.py,matplotlib-3.6.0,3.6.0,295.0,128.0,134.0,31.0,61.0,69.0,41.0,41.0,6.0,28.0,19.0,28.0,34.0,47.0,150.116,239.111,3.0,717.332,39.852,0.079704,10.0,2.0,0.0,5.0,0
doc\sphinxext\mock_gui_toolkits.py,matplotlib-3.6.0,3.6.0,13.0,8.0,9.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
doc\sphinxext\redirect_from.py,matplotlib-3.6.0,3.6.0,121.0,57.0,66.0,0.0,29.0,25.0,21.0,21.0,5.0,13.0,7.0,14.0,18.0,21.0,59.715,87.568,2.692,235.761,13.098,0.029189,9.0,2.0,1.0,6.0,0
doc\sphinxext\skip_deprecated.py,matplotlib-3.6.0,3.6.0,17.0,13.0,11.0,1.0,0.0,5.0,4.0,4.0,2.0,3.0,2.0,4.0,5.0,6.0,6.755,13.932,1.333,18.575,1.032,0.004644,0.0,0.0,0.0,0.0,0
doc\sphinxext\__init__.py,matplotlib-3.6.0,3.6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doc\users\generate_credits.py,matplotlib-3.6.0,3.6.0,89.0,26.0,66.0,4.0,0.0,19.0,12.0,12.0,3.0,7.0,4.0,8.0,10.0,12.0,24.406,39.863,1.714,68.337,3.796,0.013288,0.0,0.0,0.0,0.0,0
dataset.py,matplotlib-3.8.0,3.8.0,38.0,25.0,24.0,6.0,0.0,8.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,6.0,4.755,12.0,0.667,8.0,0.444,0.004,0.0,0.0,0.0,0.0,0
setup.py,matplotlib-3.8.0,3.8.0,365.0,155.0,268.0,52.0,16.0,43.0,58.0,58.0,10.0,63.0,36.0,68.0,73.0,104.0,409.788,643.742,5.397,3474.162,193.009,0.214581,25.0,2.0,0.0,23.0,0
setupext.py,matplotlib-3.8.0,3.8.0,798.0,361.0,568.0,78.0,72.0,100.0,127.0,127.0,15.0,108.0,68.0,132.0,123.0,200.0,788.131,1388.503,9.167,12727.943,707.108,0.462834,61.0,4.0,2.0,31.0,1
ci\check_version_number.py,matplotlib-3.8.0,3.8.0,19.0,6.0,5.0,1.0,8.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
ci\check_wheel_licenses.py,matplotlib-3.8.0,3.8.0,33.0,15.0,19.0,1.0,6.0,7.0,0.0,0.0,5.0,9.0,5.0,9.0,14.0,14.0,40.139,53.303,2.5,133.257,7.403,0.017768,0.0,0.0,0.0,0.0,0
ci\export_sdist_name.py,matplotlib-3.8.0,3.8.0,21.0,10.0,9.0,1.0,6.0,5.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,4.755,0.5,2.377,0.132,0.001585,0.0,0.0,0.0,0.0,0
doc\conf.py,matplotlib-3.8.0,3.8.0,787.0,247.0,465.0,176.0,24.0,144.0,35.0,35.0,13.0,58.0,36.0,63.0,71.0,99.0,387.869,608.825,7.06,4298.514,238.806,0.202942,0.0,0.0,0.0,0.0,0
lib\pylab.py,matplotlib-3.8.0,3.8.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
tools\boilerplate.py,matplotlib-3.8.0,3.8.0,483.0,144.0,345.0,49.0,35.0,59.0,60.0,60.0,11.0,62.0,39.0,77.0,73.0,116.0,407.214,718.02,6.831,4904.537,272.474,0.23934,7.0,1.0,0.0,2.0,0
tools\cache_zenodo_svg.py,matplotlib-3.8.0,3.8.0,154.0,65.0,122.0,3.0,18.0,14.0,9.0,9.0,4.0,20.0,14.0,26.0,24.0,40.0,94.439,183.399,2.6,476.836,26.491,0.061133,0.0,0.0,0.0,0.0,0
tools\check_typehints.py,matplotlib-3.8.0,3.8.0,319.0,170.0,226.0,7.0,48.0,40.0,90.0,90.0,14.0,112.0,102.0,191.0,126.0,293.0,815.727,2044.343,11.938,24404.345,1355.797,0.681448,0.0,0.0,0.0,0.0,0
tools\embed_js.py,matplotlib-3.8.0,3.8.0,102.0,56.0,73.0,10.0,6.0,17.0,11.0,11.0,5.0,29.0,18.0,33.0,34.0,51.0,152.491,259.461,2.845,738.121,41.007,0.086487,0.0,0.0,0.0,0.0,0
tools\gh_api.py,matplotlib-3.8.0,3.8.0,294.0,203.0,222.0,6.0,14.0,44.0,44.0,44.0,6.0,28.0,17.0,34.0,34.0,51.0,150.116,259.461,3.643,945.178,52.51,0.086487,2.0,2.0,1.0,2.0,0
tools\github_stats.py,matplotlib-3.8.0,3.8.0,279.0,137.0,189.0,19.0,10.0,56.0,26.0,26.0,7.0,32.0,19.0,36.0,39.0,55.0,179.651,290.697,3.938,1144.62,63.59,0.096899,0.0,0.0,0.0,0.0,0
tools\make_icons.py,matplotlib-3.8.0,3.8.0,111.0,60.0,80.0,1.0,6.0,24.0,9.0,9.0,5.0,25.0,16.0,31.0,30.0,47.0,127.706,230.624,3.1,714.934,39.719,0.076875,0.0,0.0,0.0,0.0,0
tools\memleak.py,matplotlib-3.8.0,3.8.0,149.0,106.0,115.0,1.0,0.0,33.0,12.0,12.0,9.0,26.0,16.0,29.0,35.0,45.0,150.741,230.818,5.019,1158.527,64.363,0.076939,7.0,1.0,0.0,14.0,0
tools\run_examples.py,matplotlib-3.8.0,3.8.0,93.0,59.0,76.0,0.0,3.0,14.0,19.0,19.0,8.0,25.0,15.0,28.0,33.0,43.0,140.096,216.909,4.48,971.752,53.986,0.072303,1.0,1.0,0.0,2.0,0
tools\subset.py,matplotlib-3.8.0,3.8.0,406.0,211.0,312.0,83.0,0.0,44.0,58.0,58.0,7.0,59.0,46.0,91.0,66.0,137.0,366.727,828.082,5.398,4470.239,248.347,0.276027,3.0,1.0,0.0,4.0,0
tools\triage_tests.py,matplotlib-3.8.0,3.8.0,377.0,219.0,246.0,11.0,48.0,71.0,55.0,55.0,9.0,68.0,46.0,86.0,77.0,132.0,442.477,827.216,5.691,4707.831,261.546,0.275739,40.0,1.0,0.0,40.0,0
tools\visualize_tests.py,matplotlib-3.8.0,3.8.0,137.0,75.0,102.0,12.0,3.0,20.0,17.0,17.0,6.0,16.0,11.0,18.0,22.0,29.0,79.51,129.324,3.375,436.467,24.248,0.043108,0.0,0.0,0.0,0.0,0
lib\matplotlib\animation.py,matplotlib-3.8.0,3.8.0,1804.0,756.0,846.0,253.0,413.0,285.0,283.0,283.0,17.0,196.0,135.0,259.0,213.0,394.0,1561.97,3047.476,11.232,34229.681,1901.649,1.015825,164.0,6.0,3.0,72.0,1
lib\matplotlib\artist.py,matplotlib-3.8.0,3.8.0,1860.0,798.0,775.0,101.0,660.0,317.0,284.0,284.0,17.0,271.0,174.0,334.0,288.0,508.0,2259.749,4150.322,10.476,43478.833,2415.491,1.383441,92.0,15.0,0.0,144.0,1
lib\matplotlib\axis.py,matplotlib-3.8.0,3.8.0,2766.0,1384.0,1519.0,139.0,664.0,411.0,486.0,486.0,20.0,392.0,287.0,545.0,412.0,832.0,3463.405,7227.168,13.903,100479.765,5582.209,2.409056,137.0,20.0,1.0,223.0,1
lib\matplotlib\backend_bases.py,matplotlib-3.8.0,3.8.0,3477.0,1440.0,1496.0,188.0,1218.0,550.0,538.0,538.0,19.0,409.0,277.0,536.0,428.0,813.0,3629.177,7106.813,12.45,88478.949,4915.497,2.368938,182.0,26.0,2.0,90.0,1
lib\matplotlib\backend_managers.py,matplotlib-3.8.0,3.8.0,387.0,171.0,160.0,15.0,134.0,73.0,65.0,65.0,9.0,37.0,23.0,44.0,46.0,67.0,221.279,370.079,5.351,1980.421,110.023,0.12336,25.0,1.0,1.0,42.0,0
lib\matplotlib\backend_tools.py,matplotlib-3.8.0,3.8.0,1003.0,589.0,561.0,37.0,153.0,218.0,219.0,219.0,14.0,95.0,58.0,115.0,109.0,173.0,677.439,1170.896,8.474,9921.802,551.211,0.390299,112.0,3.0,3.0,29.0,1
lib\matplotlib\bezier.py,matplotlib-3.8.0,3.8.0,594.0,264.0,271.0,47.0,151.0,126.0,56.0,56.0,19.0,228.0,155.0,292.0,247.0,447.0,1866.61,3552.92,12.167,43227.195,2401.511,1.184307,12.0,3.0,1.0,20.0,0
lib\matplotlib\category.py,matplotlib-3.8.0,3.8.0,233.0,99.0,94.0,14.0,83.0,39.0,42.0,42.0,5.0,12.0,7.0,12.0,17.0,19.0,54.629,77.662,2.5,194.154,10.786,0.025887,32.0,4.0,0.0,12.0,0
lib\matplotlib\cbook.py,matplotlib-3.8.0,3.8.0,2350.0,1089.0,1049.0,181.0,721.0,403.0,387.0,387.0,21.0,378.0,270.0,490.0,399.0,760.0,3328.766,6566.586,13.611,89378.534,4965.474,2.188862,54.0,2.0,1.0,21.0,1
lib\matplotlib\cm.py,matplotlib-3.8.0,3.8.0,740.0,255.0,285.0,50.0,277.0,133.0,96.0,96.0,15.0,74.0,52.0,97.0,89.0,149.0,518.103,964.884,9.831,9485.856,526.992,0.321628,32.0,4.0,1.0,42.0,1
lib\matplotlib\collections.py,matplotlib-3.8.0,3.8.0,2394.0,1089.0,1130.0,156.0,751.0,353.0,377.0,377.0,23.0,319.0,260.0,449.0,342.0,709.0,2757.297,5968.257,16.187,96605.321,5366.962,1.989419,176.0,8.0,3.0,142.0,1
lib\matplotlib\colorbar.py,matplotlib-3.8.0,3.8.0,1580.0,787.0,937.0,136.0,291.0,215.0,237.0,237.0,17.0,292.0,239.0,434.0,309.0,673.0,2460.916,5566.695,12.634,70327.18,3907.066,1.855565,67.0,3.0,0.0,159.0,1
lib\matplotlib\colors.py,matplotlib-3.8.0,3.8.0,2762.0,1195.0,1239.0,137.0,944.0,435.0,396.0,396.0,23.0,505.0,441.0,821.0,528.0,1262.0,4639.012,11414.025,18.696,213397.071,11855.393,3.804675,136.0,8.0,1.0,59.0,1
lib\matplotlib\container.py,matplotlib-3.8.0,3.8.0,141.0,49.0,46.0,0.0,63.0,32.0,22.0,22.0,1.0,4.0,2.0,4.0,5.0,6.0,8.0,13.932,0.5,6.966,0.387,0.004644,13.0,4.0,2.0,10.0,0
lib\matplotlib\contour.py,matplotlib-3.8.0,3.8.0,1912.0,873.0,1118.0,149.0,362.0,297.0,292.0,292.0,20.0,434.0,326.0,597.0,454.0,923.0,3888.952,8146.904,13.756,112066.863,6225.937,2.715635,114.0,4.0,2.0,96.0,1
lib\matplotlib\dates.py,matplotlib-3.8.0,3.8.0,1894.0,714.0,746.0,148.0,654.0,352.0,257.0,257.0,17.0,252.0,182.0,344.0,269.0,526.0,2079.761,4245.589,11.603,49262.313,2736.795,1.415196,144.0,4.0,2.0,20.0,1
lib\matplotlib\dviread.py,matplotlib-3.8.0,3.8.0,1149.0,584.0,605.0,107.0,283.0,168.0,225.0,225.0,21.0,273.0,197.0,381.0,294.0,578.0,2301.561,4739.411,14.654,69450.594,3858.366,1.579804,89.0,7.0,1.0,50.0,1
lib\matplotlib\figure.py,matplotlib-3.8.0,3.8.0,3626.0,1180.0,1287.0,170.0,1545.0,630.0,409.0,409.0,19.0,369.0,253.0,491.0,388.0,744.0,3227.35,6398.335,12.641,80880.852,4493.381,2.132778,177.0,12.0,2.0,183.0,1
lib\matplotlib\font_manager.py,matplotlib-3.8.0,3.8.0,1584.0,650.0,825.0,135.0,421.0,232.0,221.0,221.0,18.0,211.0,127.0,251.0,229.0,378.0,1704.211,2963.219,10.706,31724.7,1762.483,0.98774,67.0,17.0,0.0,58.0,1
lib\matplotlib\gridspec.py,matplotlib-3.8.0,3.8.0,738.0,326.0,347.0,23.0,255.0,112.0,117.0,117.0,18.0,145.0,98.0,187.0,163.0,285.0,1116.145,2094.388,11.607,24309.339,1350.519,0.698129,59.0,5.0,1.0,36.0,1
lib\matplotlib\hatch.py,matplotlib-3.8.0,3.8.0,225.0,177.0,174.0,2.0,5.0,44.0,58.0,58.0,11.0,66.0,68.0,132.0,77.0,200.0,436.984,1253.357,11.0,13786.93,765.941,0.417786,51.0,1.0,3.0,5.0,0
lib\matplotlib\image.py,matplotlib-3.8.0,3.8.0,1785.0,862.0,981.0,173.0,444.0,209.0,281.0,281.0,19.0,494.0,397.0,759.0,513.0,1156.0,4501.204,10407.254,14.596,151905.883,8439.216,3.469085,104.0,8.0,2.0,100.0,1
lib\matplotlib\layout_engine.py,matplotlib-3.8.0,3.8.0,304.0,86.0,86.0,6.0,165.0,47.0,32.0,32.0,3.0,11.0,6.0,12.0,14.0,18.0,42.809,68.532,1.636,112.144,6.23,0.022844,17.0,5.0,1.0,7.0,0
lib\matplotlib\legend.py,matplotlib-3.8.0,3.8.0,1384.0,537.0,848.0,129.0,206.0,234.0,201.0,201.0,19.0,197.0,134.0,258.0,216.0,392.0,1582.255,3039.916,12.442,37821.492,2101.194,1.013305,78.0,6.0,1.0,125.0,1
lib\matplotlib\legend_handler.py,matplotlib-3.8.0,3.8.0,813.0,387.0,434.0,34.0,179.0,162.0,124.0,124.0,14.0,109.0,99.0,185.0,123.0,284.0,791.035,1971.674,11.881,23424.936,1301.385,0.657225,113.0,5.0,4.0,21.0,1
lib\matplotlib\lines.py,matplotlib-3.8.0,3.8.0,1677.0,812.0,846.0,87.0,476.0,272.0,238.0,238.0,25.0,318.0,218.0,416.0,343.0,634.0,2759.593,5339.589,16.352,87314.035,4850.78,1.779863,69.0,4.0,2.0,172.0,1
lib\matplotlib\markers.py,matplotlib-3.8.0,3.8.0,917.0,465.0,530.0,24.0,225.0,138.0,133.0,133.0,14.0,182.0,241.0,343.0,196.0,584.0,1419.722,4446.991,13.192,58666.068,3259.226,1.48233,26.0,6.0,0.0,101.0,1
lib\matplotlib\mathtext.py,matplotlib-3.8.0,3.8.0,140.0,50.0,58.0,7.0,49.0,28.0,13.0,13.0,4.0,12.0,8.0,16.0,16.0,24.0,51.02,96.0,2.667,256.0,14.222,0.032,10.0,2.0,0.0,17.0,0
lib\matplotlib\mlab.py,matplotlib-3.8.0,3.8.0,914.0,283.0,386.0,41.0,311.0,179.0,99.0,99.0,20.0,187.0,162.0,302.0,207.0,464.0,1497.708,3569.778,16.15,57650.959,3202.831,1.189926,8.0,1.0,0.0,18.0,1
lib\matplotlib\offsetbox.py,matplotlib-3.8.0,3.8.0,1604.0,728.0,775.0,54.0,481.0,282.0,275.0,275.0,15.0,220.0,166.0,303.0,235.0,469.0,1770.502,3694.086,10.33,38158.234,2119.902,1.231362,129.0,4.0,2.0,48.0,1
lib\matplotlib\patches.py,matplotlib-3.8.0,3.8.0,4634.0,2004.0,2162.0,218.0,1405.0,811.0,439.0,439.0,24.0,786.0,803.0,1546.0,810.0,2349.0,7670.09,22695.517,23.603,535683.495,29760.194,7.565172,317.0,7.0,2.0,98.0,1
lib\matplotlib\path.py,matplotlib-3.8.0,3.8.0,1093.0,465.0,488.0,36.0,413.0,165.0,126.0,126.0,17.0,207.0,201.0,358.0,224.0,559.0,1662.039,4364.311,14.7,64157.486,3564.305,1.45477,41.0,26.0,0.0,93.0,1
lib\matplotlib\patheffects.py,matplotlib-3.8.0,3.8.0,513.0,226.0,219.0,44.0,147.0,100.0,66.0,66.0,12.0,68.0,54.0,102.0,80.0,156.0,456.967,986.221,9.0,8875.987,493.11,0.32874,48.0,3.0,1.0,27.0,0
lib\matplotlib\pylab.py,matplotlib-3.8.0,3.8.0,65.0,19.0,25.0,7.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lib\matplotlib\pyplot.py,matplotlib-3.8.0,3.8.0,4376.0,1057.0,2321.0,254.0,1101.0,734.0,351.0,351.0,15.0,261.0,156.0,297.0,276.0,453.0,2153.887,3673.162,8.534,31348.534,1741.585,1.224387,0.0,0.0,0.0,1.0,1
lib\matplotlib\quiver.py,matplotlib-3.8.0,3.8.0,1181.0,442.0,716.0,94.0,177.0,198.0,116.0,116.0,22.0,218.0,183.0,348.0,240.0,531.0,1791.572,4198.559,17.56,73725.154,4095.842,1.39952,73.0,3.0,0.0,62.0,1
lib\matplotlib\rcsetup.py,matplotlib-3.8.0,3.8.0,1346.0,493.0,979.0,234.0,93.0,213.0,212.0,212.0,17.0,216.0,122.0,234.0,233.0,356.0,1744.543,2799.65,9.208,25780.113,1432.228,0.933217,11.0,2.0,1.0,9.0,1
lib\matplotlib\sankey.py,matplotlib-3.8.0,3.8.0,814.0,358.0,486.0,76.0,198.0,71.0,129.0,129.0,18.0,224.0,288.0,544.0,242.0,832.0,1823.906,6588.494,21.857,144005.659,8000.314,2.196165,38.0,4.0,0.0,39.0,1
lib\matplotlib\scale.py,matplotlib-3.8.0,3.8.0,756.0,336.0,353.0,27.0,224.0,147.0,134.0,134.0,15.0,86.0,71.0,135.0,101.0,206.0,611.262,1371.592,11.773,16148.098,897.117,0.457197,105.0,4.0,2.0,11.0,1
lib\matplotlib\spines.py,matplotlib-3.8.0,3.8.0,595.0,350.0,354.0,31.0,114.0,91.0,128.0,128.0,17.0,143.0,106.0,208.0,160.0,314.0,1093.348,2299.085,12.364,28425.056,1579.17,0.766362,44.0,5.0,1.0,74.0,1
lib\matplotlib\stackplot.py,matplotlib-3.8.0,3.8.0,127.0,52.0,51.0,5.0,44.0,27.0,8.0,8.0,8.0,33.0,27.0,52.0,41.0,79.0,190.465,423.247,6.303,2667.736,148.208,0.141082,0.0,0.0,0.0,0.0,0
lib\matplotlib\streamplot.py,matplotlib-3.8.0,3.8.0,712.0,415.0,405.0,48.0,123.0,132.0,115.0,115.0,18.0,237.0,213.0,399.0,255.0,612.0,1944.691,4892.544,15.152,74131.336,4118.408,1.630848,15.0,1.0,1.0,14.0,1
lib\matplotlib\table.py,matplotlib-3.8.0,3.8.0,831.0,376.0,418.0,61.0,211.0,140.0,132.0,132.0,16.0,154.0,131.0,254.0,170.0,385.0,1183.085,2852.616,13.195,37639.706,2091.095,0.950872,38.0,2.0,1.0,69.0,1
lib\matplotlib\texmanager.py,matplotlib-3.8.0,3.8.0,368.0,171.0,251.0,21.0,55.0,40.0,48.0,48.0,12.0,63.0,38.0,70.0,75.0,108.0,419.588,672.712,6.667,4484.749,249.153,0.224237,28.0,14.0,0.0,52.0,0
lib\matplotlib\text.py,matplotlib-3.8.0,3.8.0,2023.0,917.0,946.0,115.0,618.0,347.0,280.0,280.0,17.0,313.0,248.0,477.0,330.0,725.0,2664.263,6065.584,12.954,78571.593,4365.089,2.021861,103.0,7.0,1.0,202.0,1
lib\matplotlib\textpath.py,matplotlib-3.8.0,3.8.0,397.0,209.0,221.0,12.0,87.0,77.0,52.0,52.0,8.0,51.0,38.0,73.0,59.0,111.0,313.294,652.973,5.725,3738.593,207.7,0.217658,34.0,4.0,1.0,39.0,0
